palabra,pvalorWelch
sarpados,6.00448295338e-05
movilización,1.17755450973e-08
mugreee,7.10701324091e-05
explotooo,6.07814098249e-08
fulana,1.97242072389e-06
sebado,3.64589964483e-06
constituyentes,0.0137947180207
persegui,5.87074146545e-06
eaa,1.70157703791e-11
cent,0.000184974835301
audiencias,8.59473874137e-05
zapata,1.31623612406e-05
quebrar,0.243281377025
ilícita,0.0104219185967
mejorr,6.41809215764e-26
güiraldes,0.1177618772
keee,6.13621604843e-28
fischer,0.0026577315589
duerrmo,0.00037325718586
carreron,0.000880863637165
vargas,1.69565393908e-09
cocca,7.73276036728e-05
bajonie,4.21084823116e-07
aiuuuda,1.87507861184e-05
condensada,2.27766839999e-05
treeemendo,2.67699342153e-05
nachin,0.00258271189918
borrachita,8.56879426407e-09
niquito,4.10967899704e-05
meet,0.0815607505036
ayovi,0.000268651454248
quintero,0.0068563432302
ajá,1.78242847816e-10
capocha,2.54710900504e-10
charatense,0.00451306484949
cebadisima,1.37368137101e-05
ludueña,0.0110156906908
lindisimo,5.48750597347e-09
elian,0.00205088979488
comienzen,0.00751468408804
buebue,6.01178505513e-05
ilusas,3.9106793149e-08
mugre,5.54283036432e-14
futon,0.000201004043712
ejecutivo,0.000668872790633
falar,0.00209653205152
informáticos,0.00203729837305
juntado,1.24143445017e-07
clotilde,0.19767201693
calmarnooo,8.44087207889e-05
santiagoo,7.21269859456e-06
dormirrrla,4.1038134314e-05
globoludos,0.00315033064791
bannnda,5.90296072537e-07
participa,6.91530938305e-06
alfinnn,8.7494813611e-06
erviti,1.02949701933e-05
barreiro,0.000102375587877
tentadisimo,6.94773063653e-07
miraría,1.74580867444e-06
justunfollow,0.000905182778598
lluevee,2.2254868509e-07
camil,0.191413256862
tacaño,2.18655750877e-06
plateas,0.0231986918016
asociados,0.0381377848244
tl,8.30782853858e-05
teorica,2.67553621992e-05
realizó,2.78969272181e-07
tienes,3.31306240853e-50
oui,0.0236005721448
magoya,6.77962694506e-10
trañooo,1.97760978026e-06
peaje,0.000439181572046
traete,5.04542926968e-10
calvi,0.328866914551
chingoteo,0.013407674072
trapp,8.37943338505e-06
vergara,0.00197056523533
ligue,3.51150091128e-05
bicisenda,0.00169004792557
desperte,4.91502955534e-12
berna,0.807964561938
hermaa,0.0010762084036
dalila,0.00107789548506
daale,5.95094444404e-11
comiencen,0.00223390092345
história,0.00578960300373
tambiénnn,3.4554401399e-11
mountain,0.00101523032
bujan,0.00128958116423
cerrito,0.000104865438054
ec,1.58247845036e-05
trank,1.23113843099e-17
badge,0.0288907268814
piletear,0.00134849054148
viciando,1.4574706583e-15
spre,0.0999047658119
dalmiro,0.0773287156083
breves,0.000117510093549
veee,3.33940687679e-11
wewewe,5.95755158706e-05
lucianito,0.00691298952867
ranked,0.00225785790534
visitarme,3.14158485615e-28
fajamos,1.80671574787e-09
aquela,0.0734985395047
golpearse,1.9809221813e-06
gelabert,0.0968829306323
garrita,1.9027256973e-06
capaaa,1.73930504276e-08
particular,1.12115241584e-14
juimo,3.26553584658e-05
corsa,2.6296549868e-07
menem,0.186323631883
laila,0.000382226439353
hasan,0.183281765959
followback,0.208362842054
lindaa,1.5848076508e-22
posttt,0.010576017028
taba,3.60411771204e-18
amigoss,0.718285976982
cuaaanto,3.97994108347e-09
chicata,5.36107554927e-06
plantilla,0.0603572827839
pastel,1.19844154219e-09
mateees,3.18964592048e-06
ortodoncia,4.70021960564e-05
natales,0.00584884670632
negan,3.82414858778e-06
bronka,0.000459164136741
playa,5.2750437373e-22
tinglado,0.10221379436
brindarán,0.0076084242474
calentes,0.00146658352492
chatt,0.0014655727597
gta,0.00103925334688
giraaa,2.62647877742e-06
chinches,3.20489962865e-05
tacos,1.49047361436e-26
bou,0.00381821655988
lisssto,4.9143237381e-15
temita,5.07610986939e-05
arriero,2.03406041832e-05
pudrieron,5.49788742925e-09
burgers,0.00718427983163
richie,0.000179390725834
estática,7.09239543803e-06
canalito,0.0218133659169
staba,0.00062170599442
mmmno,8.21075755634e-08
rtt,0.269899745198
chicasss,5.20287899106e-07
mely,0.0944405069939
friendd,5.66222814892e-05
pitu,0.0109716240168
campamento,2.79888523524e-11
geba,0.000567301594431
fusion,3.54339982051e-05
artists,0.0693090666169
troly,0.0264262296026
dibu,0.000236016091679
boludiando,5.2292509593e-08
foaaa,0.000144191162427
cali,0.000181044489946
tantisimo,1.91072446819e-10
estatuto,0.000279194679346
diceee,3.81352775087e-09
chamuyaste,2.23389471297e-07
guachoo,7.66729874837e-05
tambienn,1.58145734742e-11
gerry,0.103050322052
felo,0.000996016728678
beware,0.00361655732738
amasando,4.23937953302e-06
tachada,4.91740809184e-05
aaammm,3.3768634293e-08
papelon,2.30095016337e-09
chimangos,0.00030561798493
ranchada,0.00176109794236
sàbado,0.000716925018949
trankii,0.000488187588462
grupera,1.67204803466e-05
giladas,3.03824011755e-17
tranque,7.44138630856e-06
guachaaa,0.107556722435
taradaa,2.28799536293e-08
jejejeee,0.021572502069
confirmación,0.000507059342944
cyrus,0.0165794631745
dadores,0.00920045504509
wade,0.000594253242213
chamba,0.00238665459757
vega,1.84358059196e-06
previando,1.37495160844e-13
noguera,0.227199678606
maku,0.0106446881918
indicó,2.6573684394e-05
birriten,1.13617468021e-07
muchachada,7.96409852618e-06
priii,0.0155529607194
fuerzass,0.00767064492587
tamos,9.84712258258e-09
incredible,0.00706512011143
chona,0.00729582415537
entoncs,0.000606317605783
motoencuentro,0.00158678357096
públicos,1.35359808688e-17
sopapos,5.75112530203e-12
deformada,1.17211464775e-05
liza,0.187217532677
besoo,7.98174364651e-16
adopción,0.019245785339
cage,1.02305394662e-11
compañerita,0.0106197270362
kedecirles,3.3446085244e-06
iujuu,9.27401872907e-08
lindisima,0.00987730436814
villavicencio,0.000175398688387
enfiestando,6.68632398869e-10
fastidia,3.73509972644e-07
cequin,7.14649180435e-07
calenturaaa,1.49856847545e-05
comunas,0.000246341301508
julie,0.00648777934474
bars,0.00658685224239
electronic,0.285206558934
ojalis,0.000277947401743
gorriando,4.23724631887e-06
directorio,0.000131875184041
paque,0.0165257345523
puuudra,0.000345340353628
limonada,2.3609087239e-13
baches,3.52893420584e-08
diputados,2.15356316577e-15
candu,6.37174946354e-05
yogui,0.000109774583202
jineteada,0.00979324761778
tururu,0.000656980673975
cultural,5.88995154948e-14
tratos,0.162134844704
getafe,0.00216711353835
aguantiaa,2.01216067203e-07
chicato,0.0411125337427
morron,0.000932462837492
sk,0.00141942281005
remises,4.59604204212e-09
acomodar,2.3813261607e-24
picuda,0.000156694412405
suaj,0.00115735989636
mástil,0.000839145301631
ct,1.92544707886e-07
rapidísimo,1.66524466835e-09
fundador,9.97002789397e-07
ee,4.36305044293e-30
maite,1.74310354741e-06
alen,0.000382823254449
malandras,1.31564725575e-05
marama,4.48598256335e-15
rajar,6.1007948237e-16
potrero,0.000170318727332
justina,0.00260834054513
puedesss,2.06197931561e-06
beti,4.43230119216e-05
alcaraz,0.0035916107245
abundante,0.000641480114026
grateful,0.0493580928196
fotográfica,0.000138792111117
atroden,2.46575925317e-12
otroo,7.3302667139e-13
escribirle,7.16303699416e-14
melian,0.00347793065448
tierras,2.74152528115e-16
wts,0.00039503683721
quinceañeras,0.293189712824
másss,5.86393492043e-23
chuni,0.0302411158684
aero,0.000395071728639
circular,2.60533430336e-05
apronto,0.000476583648613
voi,2.53470297546e-06
industria,1.36394696299e-05
buffet,0.000263533673688
puntooo,3.19660865054e-05
fiacaaa,2.3760607292e-14
acose,1.69422114198e-07
convide,5.88948056522e-12
ag,2.37003069832e-05
gratuita,0.00541982995267
crypton,2.66548646596e-05
fumigación,8.92391884493e-05
caceres,0.000166728891347
hipódromo,0.000182822879312
pistero,2.35842959249e-07
seco,4.26910251423e-23
frikis,5.04250706794e-07
vagooo,3.86925301222e-06
zorruda,2.63542051709e-06
corneta,1.34966735738e-05
rosados,1.23312481877e-07
alisado,0.000649578638825
fuuue,9.61649517698e-07
jovita,0.00573464059176
goyo,0.00791196274424
pajeros,1.19297087482e-28
chann,0.000695869884401
friki,0.00117067540793
gill,0.0169506087488
grales,0.12645099957
frankito,0.0018948550873
mejoramiento,0.00236276274151
juntadaa,3.67842830156e-07
pelii,6.92947820263e-08
isfd,0.0163392973042
desaprobadas,0.000653244198312
epistemologia,5.47816381869e-05
dot,9.04805877355e-05
renacimiento,0.00562410742231
carrasco,6.92346771175e-06
grutasss,8.56471895324e-05
prisci,0.000393766482789
soto,4.36250011268e-09
desfavorable,1.26079564785e-05
juuro,4.96530512776e-06
lentejas,2.07371378306e-05
fatmagul,7.50391836196e-09
exposición,0.000187179598578
bigoteee,1.10380861392e-06
hablandole,0.00223089917159
colectivero,1.06928028536e-09
sátira,0.000241097744312
afueraa,5.32829251748e-08
coraaa,0.000154197941856
boulevard,6.92376312519e-05
bossio,0.0598233451782
coño,8.52659863378e-08
prioritario,4.06353863124e-06
amonestado,0.00455515548283
filadelfia,0.16645159958
cdsm,2.74499505714e-06
piñas,8.03827770042e-08
arrancó,4.08080742299e-11
domo,1.70064761065e-05
cargamos,3.64195987242e-08
bahamas,6.71855287439e-05
tirados,1.62039896111e-15
salero,0.000748181666151
chapaste,5.96957899461e-07
amigosss,6.70679325707e-06
colectivas,0.000693905166255
rust,0.228825141807
barcelo,0.020814444463
mártir,0.00018471059654
tajy,0.309628928671
qunita,0.000311824559818
hermo,0.00111655079221
carranza,0.000377577385596
bueen,1.4461067505e-08
flasheamos,4.94550757039e-05
figus,0.000160955698597
oleme,4.36723376801e-07
faveo,0.00473095853883
floripa,0.00318155449762
qee,0.000451251272126
densos,1.47012753153e-27
bicisendas,0.00551888159692
marka,0.000108968188666
palmieri,0.0073609327696
tatengues,0.18189242281
klan,0.016812768336
psm,0.297209885134
kobe,5.09068267898e-08
sobrenombre,0.00851533675469
juegueee,5.61289411491e-06
gesta,2.85057840076e-06
alguuun,3.81062735955e-08
tareaa,0.00454669293501
clipe,0.0121758735368
salsipuedes,0.00164897468589
apurando,2.51546781367e-14
bombas,0.144878694704
arrancado,2.17181737936e-09
analítico,5.22148562284e-08
contraturnos,1.78256250644e-06
roscaa,0.000108918833383
matiii,5.06944670256e-05
felicitar,6.87485616418e-09
óle,0.0349569034699
chelu,4.16450057237e-06
pakua,0.310410276791
partidito,2.19793013995e-19
gilaaa,0.00142473172044
bernie,4.35766999269e-05
albert,0.0336744022838
bizarras,5.01357915575e-13
erika,0.000219087489637
bañarrr,3.34903078374e-05
miku,0.037300396393
marquito,2.94333000915e-05
gomaaa,2.66502300956e-07
braulio,0.00283183556876
calentar,7.11513467098e-05
tortasss,8.73212769392e-05
previaa,5.30453490647e-08
hc,0.0261015208403
chaile,0.000546983992984
pajaaa,4.82905187567e-20
dois,0.00182649462028
francesca,0.161198400813
kartodromo,0.000824164294916
ornella,0.168552611885
culeaooo,0.00110064955432
sto,0.00193083380965
calleron,6.59621678853e-07
gatti,0.000171648962983
melones,4.29310403929e-06
caiaaate,1.9986831775e-06
gasista,1.0347572073e-06
sugo,0.0013923004718
llevá,4.31488375298e-07
clash,3.56867582656e-06
bajonazo,1.02614452459e-07
retirarse,7.33501305424e-11
aliaga,0.224704549344
clavaría,0.000527739659078
trade,0.00555062211912
lemmy,5.32204692633e-07
puntana,0.000597801626127
yerbateros,0.132051378613
rojitooo,0.000871282854978
mamina,0.00793616230992
querellante,2.8611652183e-06
diezzz,4.91109828571e-07
delfiii,0.000552601969423
bara,0.00628323116348
probabilidad,0.0205774135018
citroën,0.0222086552537
clavel,0.0098276145032
caminarrr,2.6818262103e-10
ñoquis,2.75175567613e-18
beibiii,1.81136630879e-06
preparo,6.47789832756e-24
nonita,2.00403483799e-05
descúbrelo,0.00442032216277
vivero,0.0143037900695
rompemos,0.000444082354387
opaa,0.000770630277851
pabreee,1.13509293879e-05
hemoterapia,0.00435321312024
desocupe,0.00022042359897
juliet,0.029249276849
pts,7.13755018889e-06
shoro,1.77465103161e-11
acompañanos,0.000136743147978
cleveland,0.632252508899
desvío,0.0501758684857
stamateas,0.059727239006
fava,0.377284402087
yapa,0.000233975646479
monga,0.000170108975469
montes,0.0364777079559
dsps,2.84506814642e-06
persa,0.0199574307985
entrenan,6.20609952767e-05
tachi,0.000778808667811
leda,0.00691710703316
vedo,0.122365510466
rota,1.28620517399e-10
participación,9.19465666985e-17
jesuuus,5.3225347524e-06
pavooo,0.0070967473465
cui,0.000891019164751
regional,5.43839302831e-07
mabeel,0.0317085782271
nait,1.01742711406e-10
juanchi,1.12743241379e-08
uhuh,0.000416455165219
laminas,5.80996706708e-05
iii,1.65720549872e-10
uuu,3.95725432954e-12
paulina,2.70672450287e-06
coli,0.000990371742835
prov,0.00849836665105
organizamos,4.71014325166e-30
conjuntamente,0.00306164237063
fascistas,0.00180444270494
peee,1.94509414704e-05
comela,7.01801390455e-07
tambn,4.22043636956e-05
deseando,0.000116285530294
odontologa,0.0294460533463
cuponera,0.325622714003
caipirinha,1.06974358989e-07
cape,4.93678429616e-05
moreyra,0.00189384170879
reportes,0.108893856407
entoncesss,1.9103034237e-10
vorterix,0.000406954379092
proyectará,0.0025107123747
juiraaa,0.00272941452026
moderados,0.182026931895
pavadita,4.86858603716e-06
farina,0.000272023620028
annnda,6.12474023427e-06
jero,6.16739155146e-06
prevención,1.99169590617e-05
ernes,0.0338539820315
amiguu,0.00632787570364
cañería,0.29107051482
safable,1.32607702403e-06
tráfico,4.35281537604e-08
downhill,0.062063551588
manejarse,0.000116561521533
lesto,4.07779885086e-10
catequista,0.00670016225325
cluuub,0.000316991801948
inspección,0.0258223118765
lomaso,3.44400537485e-06
bromas,2.03880313788e-11
bardera,7.9667975415e-10
varadero,0.065842465068
mulita,0.00122359814263
potito,8.24786603411e-05
bunbury,0.00639643160714
bodoque,2.47125052267e-05
cabra,8.62456058696e-07
retirarnos,8.20924690898e-06
imbécil,7.78924541771e-13
destapate,1.27390873154e-05
carpa,0.000188554559852
pelie,9.87117279572e-07
birrra,0.000119240537478
chevallier,2.13688181091e-05
invitanos,8.45290522065e-07
sigooo,0.108007479534
barranco,0.00371633490512
arcángel,0.0171926859938
partimos,7.51738071909e-15
realizaremos,0.000282320218116
maitena,0.00488015798484
venite,3.41045444295e-33
sanguches,0.000131454116221
ntra,0.00199981995597
bombonaso,1.39215522161e-06
mugricio,0.00151789616511
nenes,7.9188354844e-37
alfre,0.0275468502252
libia,0.0301725757541
preceptora,3.62565534158e-11
globoludo,0.0204294368056
cantina,0.0752859468904
snow,1.61333568774e-11
hueca,1.73706395095e-19
bardeamos,0.0019060691764
pincharon,0.000883547550138
ur,0.00430775675724
influya,1.39161215645e-16
gorreados,1.02468554379e-05
adicciones,0.0509297604009
educativas,6.56769857326e-07
fieraaa,2.52758615333e-05
catalan,4.95559135252e-05
dafne,0.00052673834265
localidad,1.06491210911e-10
hoi,0.000780847335123
confundes,1.53179048274e-05
empapada,9.27486758976e-11
mortalll,0.000177961662804
bobitos,3.27957371804e-06
lazarte,0.00108955739656
iupiii,2.26650879893e-12
nochee,9.34937141273e-33
higiene,0.00139089349154
tuqui,0.00726038498457
fff,0.0845404478188
dori,1.26991885843e-05
geronimo,0.00602678315874
luchito,3.09398223033e-08
teacher,1.3575415503e-11
algarrobo,8.54002776499e-06
chocolatesss,1.82955284256e-05
cafetería,0.000533537851315
retención,2.58411954978e-06
ttp,0.0258293731255
pancheria,0.000166103377346
abres,0.00332142772584
tentarme,1.11970038934e-16
turquesa,0.0213240142257
wasi,0.00154318406285
bardia,2.49413725016e-07
ginito,5.90827122401e-05
pijjja,1.6090374916e-06
cebados,1.61158567672e-11
citric,3.65008622396e-13
judejut,0.108376839976
consultora,0.0182591444615
viajee,8.10409664958e-06
ucraniana,0.00260140387669
barrancas,0.00105984937271
jee,0.0213707298847
nochesita,2.76868466933e-21
deborah,0.00388787038386
gii,0.000285010626477
general,8.55058812933e-06
rendirlaaa,9.74958984735e-06
juzgados,0.00592521626058
everyone,2.7688390605e-05
separadores,0.0889946568615
chupamos,3.20933733285e-06
nuria,0.00143290989497
amonestaciones,1.45231248706e-05
tutuca,0.00383698186535
salvi,0.00263806744562
soleada,5.05924377416e-06
pepo,0.000200142902997
arrancandooo,1.71483963126e-05
busquets,7.07851955691e-06
completamos,4.4188225168e-13
tentaba,0.00113514845502
oy,2.19814647636e-06
lurdes,4.53149811463e-08
gf,0.00158087641195
cmj,0.014607972452
apoco,2.581013889e-11
buendía,0.000938876672177
poseo,0.000963934317651
donante,0.00961683460118
ámbar,0.0157583803546
deosss,9.10413389355e-07
cac,0.413114173419
depto,8.90698576842e-18
vilouta,4.79653850328e-07
plazita,2.56002173271e-07
pizzas,3.82516478687e-23
gift,0.379472168539
joy,0.1668903426
tirada,9.14720359871e-35
cdp,3.08471437402e-05
vigil,0.000460676262045
fumala,4.09604563801e-05
agrup,0.0317815884576
muffins,4.11945305388e-09
fundi,2.85806338458e-07
bañooo,1.15469451314e-06
quebré,2.09987383598e-10
falopero,2.95190555931e-07
protagoniza,0.0202539871127
ñande,0.0878609400892
escapadas,0.0283499985993
zumba,3.37735778534e-07
embolada,7.13925362956e-05
ar,0.00304616199136
mongola,3.23794530304e-05
berretines,0.000105613682729
mje,2.65022442393e-11
lechoncito,9.04776986796e-06
comencé,2.20988768141e-08
sue,2.30628765133e-05
asistentes,0.890512772595
alexandria,0.0269297354877
chispita,2.7512979191e-05
plazas,1.01031897712e-05
tremennndo,2.16841772015e-06
geniaal,1.63713683458e-10
charrua,0.00440890900919
junco,2.75116679301e-09
foro,0.00365612603651
sha,1.24629445913e-19
bertoldi,2.95921962161e-05
muchomucho,5.7438791797e-06
decí,1.35742344374e-10
saludooos,0.0832878267398
gallery,0.414299919805
pasto,4.48559822586e-08
twich,0.227589802238
ily,0.0900870345907
clic,0.0293930859865
granizo,3.38740462364e-14
desafinados,0.13577414492
panas,0.00263545218152
gilera,6.18824820474e-05
chofa,0.00613483154644
diverti,0.00867928578683
aued,6.14232575171e-05
rusooo,4.23573204761e-05
pareeece,0.000129700188596
quiii,3.25327765213e-06
sciolismo,0.0342102276651
beriso,2.30647598518e-08
lince,0.00444937239592
autónoma,0.00273505235392
improvisadas,0.00013809425991
soterramiento,0.0516491746567
masca,0.0106332900382
atorranta,3.37367146029e-05
weno,0.0306870494976
elle,0.0710725540221
tre,1.58146626217e-08
mica,0.0121785226446
broda,2.19850274743e-06
triki,0.00112354492014
ibm,0.104952398515
joderrr,2.72821362975e-06
cotiza,0.00478413818735
segundero,2.77833862827e-06
estudioo,7.29958329298e-06
cat,0.00115144216616
betina,0.000150777317267
damian,4.95500684681e-06
quedamo,2.52185110846e-05
reja,1.65098018347e-12
ciudaddd,2.05626287733e-06
cuartetos,0.0587161545062
fundió,2.39984489731e-08
yessi,0.000495273272036
vives,7.35205413849e-09
inclusiva,0.0622282095182
escc,6.4171479868e-05
boqueando,6.92498256073e-07
brendi,0.000721474463937
fotón,2.93032136221e-06
fusilado,1.82293691749e-06
benja,1.18774442984e-13
costra,2.40683980641e-06
redacto,7.91240497316e-07
renta,0.0298559386176
bldoo,2.12228465074e-06
generamos,0.0196754579601
matadores,0.00014492129587
pozzo,0.186689160224
chupense,9.79300213699e-05
vienee,3.4717957594e-13
gob,3.29311666388e-12
vigilante,2.5426475102e-09
grisu,1.41029299799e-05
palasos,2.71973173732e-10
telefonica,0.00139386092814
